Operating Airline,GEO Summary,GEO Region,Activity Type Code,Passenger Count,Year,Month,Airline_ID,Region,Website,Address_street,Address_City,Address_State_country,Founded in
Air New Zealand,International,Australia / Oceania,Enplaned,10876,2012,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,6692,2012,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8037,2012,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8065,2012,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,6121,2012,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7350,2012,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,5105,2012,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7131,2012,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,57,2012,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,5501,2012,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8126,2012,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,6758,2012,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8195,2012,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8475,2012,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7440,2012,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,6391,2012,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7704,2012,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7181,2012,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,6477,2012,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9328,2012,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7202,2012,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7761,2012,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,10165,2012,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9467,2012,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,11087,2013,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,10184,2013,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7218,2013,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8765,2013,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7866,2013,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,6602,2013,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9384,2013,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,5693,2013,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9170,2013,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7531,2013,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8303,2013,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9441,2013,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9521,2013,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9348,2013,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9250,2013,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8334,2013,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9710,2013,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9461,2013,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7267,2013,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,10656,2013,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8458,2013,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8820,2013,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9678,2013,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9746,2013,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,10015,2014,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,10841,2014,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8505,2014,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9284,2014,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,10549,2014,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8552,2014,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9635,2014,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,6931,2014,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9717,2014,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8310,2014,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,10050,2014,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8744,2014,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9595,2014,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9711,2014,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8634,2014,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8022,2014,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8418,2014,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8636,2014,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7695,2014,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9474,2014,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8016,2014,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8849,2014,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,11463,2014,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,11301,2014,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,11785,2015,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,12973,2015,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,10502,2015,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,11436,2015,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,10156,2015,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9031,2015,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9379,2015,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7852,2015,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9499,2015,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7996,2015,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8812,2015,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8303,2015,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9067,2015,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9487,2015,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8021,2015,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7458,2015,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8676,2015,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8903,2015,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7695,2015,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9528,2015,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8196,2015,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8706,2015,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,12635,2015,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,10769,2015,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,11000,2016,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,11967,2016,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8072,2016,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8839,2016,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9438,2016,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8453,2016,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9227,2016,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7576,2016,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9386,2016,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8126,2016,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8270,2016,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7853,2016,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8948,2016,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9088,2016,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7756,2016,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7298,2016,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8491,2016,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8443,2016,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7886,2016,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9155,2016,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7817,2016,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,6134,2016,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7852,2016,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7985,2016,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8307,2017,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9367,2017,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7490,2017,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8033,2017,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9098,2017,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7628,2017,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9331,2017,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7567,2017,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9335,2017,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7809,2017,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9081,2017,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8394,2017,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9013,2017,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9000,2017,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9267,2017,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8344,2017,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8880,2017,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8638,2017,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7661,2017,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8925,2017,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,6166,2017,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,5854,2017,11,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8779,2017,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8330,2017,12,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,8180,2018,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9184,2018,1,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,6571,2018,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7405,2018,2,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9612,2018,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8596,2018,3,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9487,2018,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,7956,2018,4,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9578,2018,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8183,2018,5,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9095,2018,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8716,2018,6,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9278,2018,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,9303,2018,7,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9359,2018,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8891,2018,8,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,9096,2018,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Enplaned,8848,2018,9,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
Air New Zealand,International,Australia / Oceania,Deplaned,7538,2018,10,5,Australia / Oceania,https://www.airnewzealand.co.nz,185 Fanshawe Street,Auckland,New Zealand,1940
